he_displaced_threshold_ft,lighted,le_displaced_threshold_ft,le_elevation_ft,airport_ref,le_longitude_deg,surface,airport_ident,he_longitude_deg,width_ft,le_heading_degT,he_latitude_deg,length_ft,he_heading_degT,he_elevation_ft,id,le_ident,he_ident,le_latitude_deg,closed
,1,,,16083,,GRAVEL-G,A63,,60,,,3000,270.9,,257223,18,36,,0
,0,,,16084,,TURF-P,A67,,10,,,2000,,,246736,05,23,,0
,0,,,16085,,TURF-P,A68,,10,,,2150,,,255181,13,31,,0
,0,,,16086,,TURF-F,A69,,10,,,1800,,,249325,12,30,,0
,0,,,16087,,TURF-P,A70,,10,,,1800,,,252643,02,20,,0
,0,,,16088,,GRVL-DIRT-P,A77,,16,,,1560,,,247260,13,31,,0
,0,,,16089,,GRVL-F,A79,,60,,,2800,,,252638,08,26,,0
,0,,,45263,,TURF,AA00,,20,,,650,,,264060,02,20,,0
,0,,,45271,,WATER,AA01,,500,,,3800,,,264157,11W,29W,,0
,0,,,45252,,WATER,AA02,,200,,,5500,,,264056,01W,19W,,0
,0,,,45260,,GRVL,AA03,,80,,,80,339,,264350,H1,,,0
,0,,,45268,,ASPH,AA04,,50,,,50,,,264235,H1,,,0
,0,,,45279,,GRVL,AA05,,14,,,1104,353,,264102,06,24,,0
,0,,,45264,,GRVL,AA06,,35,,,1600,,,264103,06,24,,0
,0,,,45262,,TURF,AA07,,50,,,50,322.7,,264346,H1,,,0
,0,,,325115,,GVL,AA09,,30,,,2100,,,325116,6,24,,0
,0,,,45257,,WATER,AA11,,200,,,1950,,,264114,07W,25W,,0
,0,,,313161,,Water,AA12,,900,,,2500,,,313162,15W,33W,,0
,0,,,329251,,GVL,AA16,,100,,,2700,,,329252,16,34,,0
,0,,,329251,,GVL,AA16,,100,,,1370,,,329253,2,22,,0
,0,,,45247,,TURF,AA22,,60,,,2350,,,264178,15,33,,0
,1,,,45259,,ASPH,AA27,,65,,,65,304,,264236,H1,,,0
,0,,,45267,,GRVL-G,AA30,,60,,,1285,329,,264094,05,23,,0
,0,,,45280,,TURF,AA33,,100,,,1700,354,,264211,18,36,,0
,1,,,45242,,ROOF-TOP,AA44,,55,,,55,,,264358,H1,,,0
,1,,,45281,,ICE,AA50,,150,,,5000,,,264082,04,22,,0
,0,,,45266,,TURF,AA76,,75,,,2450,245,,264179,15,33,,0
,0,,,45269,,WATER,AA85,,200,,,2500,,,264108,06W,24W,,0
100,0,100,100,335716,120.67,Grass,ACFC,120.68,98,80,15.255,1980,260,100,335732,08,26,15.25,0
,0,,,301695,,Grassed brown clay,ADC,,98,,,1552,,,310154,07,25,,0
,0,,,299319,,Grassed red silt clay,AEK,,98,,,1969,,,310379,16,34,,0
,0,,,301665,,Grassed brown silt clay,AFR,,98,,,2073,,,310146,03,21,,0
,0,,,301649,,Coral grass,AGAF,,131,,,1501,,,310189,06,24,,0
,0,,,302290,,Coral,AGAR,,66,,,2822,,,310190,11,29,,0
,0,,12,35172,,Crushed coral,AGAT,,49,,,2769,,17,260231,13,31,,0
,0,,,31524,,Gravel dirt,AGEV,,82,,,2297,,,310198,15,33,,0
,0,,28,30634,,UNK,AGGA,,,,,3100,,29,260232,18,36,,0
,0,,,302047,,Coral sand,AGGB,,59,,,2187,,,310194,11,29,,0
,0,,,302291,,Sand grass,AGGC,,82,,,2164,,,310195,13,31,,0
,0,,3,30678,,UNK,AGGE,,,,,5413,,6,260233,05,23,,0
,0,,,35167,,Grass,AGGF,,82,,,1854,,,310196,18,36,,0
,1,,28,3,160.045,ASP,AGGH,160.064,148,68,-9.42426,7218,248,14,233754,06,24,-9.43174,0
,0,,,31885,,Grass,AGGI,,72,,,1953,,,310192,17,35,,0
,0,,,301837,,Grass,AGGJ,,98,,,2461,,,310191,14,32,,0
,0,,8,31686,,UNK,AGGK,,,,,4377,,7,260235,10,28,,0
,0,,8,32275,,Coral,AGGL,,,,,2999,,11,260237,05,23,,0
,0,,7,4,157.257,ASP,AGGM,157.269,98,78.9,-8.32676,4593,258.9,9,233755,07,25,-8.32918,0
,0,,9,31563,,UNK,AGGN,,,,,3609,,14,260234,14,32,,0
,0,,35,31932,,UNK,AGGO,,,,,3281,,35,260236,04,22,,0
,0,,,32174,,Coral,AGGP,,79,,,2156,,,310185,12,30,,0
,0,,,299315,,Coral,AGGQ,,62,,,2644,,,310184,09,27,,0
,0,,,35171,,Coral,AGGR,,66,,,2206,,,310186,12,30,,0
,0,,11,30989,,UNK,AGGS,,,,,3002,,10,260238,10,28,,0
,0,,,308425,,Coral,AGGT,,75,,,2655,,,310188,11,29,,0
,0,,,32238,,Coral,AGGU,,98,,,2001,,,310182,05,23,,0
,0,,20,32564,,Sand grass,AGGV,,79,,,2789,,20,260239,04,22,,0
,0,,,35169,,Sand/grass,AGKG,,148,,,2428,,,310178,14,32,,0
,0,,,310179,,Graded earth,AGKU,,66,,,1821,,,310180,13,31,,0
,0,,,308424,,Limestone/Grass,AGKW,,66,,,1896,,,310181,08,26,,0
,0,,,310002,,Soil and Grass,AGNA,,66,,,2657,,,310183,12,30,,0
,0,,,32211,,Coral grass,AGRC,,75,,,2461,,,310187,01,19,,0
,0,,,35170,,,AGRM,,,,,2500,,,327498,14,32,,0
,1,,11571,312371,102.347,CON,AHJ,102.358,150,163,32.5161,11800,343,11587,312372,16,34,32.547,0
,0,,,46170,,GRS,AIE,,,,,3281,,,324724,01,19,,0
,0,,,301654,,Brown silt clay,AIH,,98,,,2526,,,310149,13,31,,0
,0,,,16096,,GRAVEL-P,AK0,,25,,,1000,,,257543,10,28,,0
,0,,,16097,,GRVL,AK00,,75,,,2500,,,255480,16,34,,0
,0,,,45282,,GRVL,AK01,,50,,,1750,228,,264104,06,24,,0
,0,,,16098,,GRAVEL,AK02,,65,,,1400,,,248717,10,28,,0
,0,,,45244,,GRVL,AK05,,50,,,800,,,264200,17,35,,0
,0,,,16101,,GRAVEL,AK06,,150,,,4000,,,249057,12,30,,0
,0,,,16102,,GRVL,AK07,,40,,,1900,,,252221,04,22,,0
,0,,,16102,,GRVL,AK07,,40,,,1800,,,252222,14,32,,0
,0,,,16103,,GRVL,AK08,,30,,,1650,,,249803,15,33,,0
,0,590,,16104,,TURF,AK09,,100,,,2380,218,,247793,15,33,,0
,0,,,16105,-149.023,GRAVEL-P,AK1,-149.012,50,,61.5303,1806,,,253353,07,25,61.5303,0
,0,,,16164,,GRVL,AK10,,70,,,1875,,,249837,15,33,,0
,0,,,16106,,GRAVEL-P,AK11,,70,,,1540,,,256522,04,22,,0
798,0,30,,16107,,TURF-P,AK12,,50,,,1078,251.1,,251115,13,31,,0
,0,,,16108,,GRVL,AK13,,60,,,3000,240.6,,255891,08,26,,0
,0,,,16109,,GRVL,AK14,,120,,,2000,,,252165,09,27,,0
,0,,,16111,,GRVL,AK16,,100,,,1600,,,247447,E,W,,0
,0,,,16112,,TURF,AK17,,75,,,1555,,,254807,01,19,,0
,0,,,16113,,GRVL,AK18,,60,,,1100,,,253311,12,30,,0
,0,,,16114,,TURF,AK19,,75,,,2500,,,254665,16,34,,0
,1,,,45283,,GRVL,AK20,,170,,,3500,9,,264081,04,22,,0
,0,,,16115,,TURF,AK21,,50,,,1000,,,251338,16,34,,0
,0,,,16116,,GRVL,AK22,,50,,,4000,,,253280,06,24,,0
,0,,,16116,,WATER,AK22,,100,,,3400,,,253281,06W,24W,,0
,0,,,16118,,TURF,AK24,,22,,,1400,,,252232,03,21,,0
,0,,,16119,,TURF,AK25,,50,,,1200,,,248768,06,24,,0
,0,,,16120,,DIRT-GRVL-P,AK26,,35,,,1150,,,252863,01,19,,0
,0,,,16121,,GRVL,AK27,,30,,,1800,,,248223,06,24,,0
,0,,,16122,,GRVL-G,AK28,,60,,,4700,,,251343,18,36,,0
,0,,,16122,,WATER,AK28,,200,,,4000,,,251344,18W,36W,,0
,0,,,16123,,DIRT,AK29,,50,,,1600,,,256949,E,W,,0
,0,,,45265,,TURF,AK30,,200,,,1600,,,264137,09,27,,0
,0,,,16124,,TURF,AK31,,35,,,2000,,,246568,16,34,,0
,1,,,45258,,GRVL,AK32,,50,,,50,230,,264351,H1,,,0
,0,,,16125,,GRVL-TURF-P,AK33,,50,,,970,,,250515,07,25,,0
,0,,,16125,,GRVL-TURF-F,AK33,,35,,,1090,,,250516,12,30,,0
,0,,,16126,,WATER,AK34,,500,,,4000,,,253933,NW,SE,,0
100,0,,,16127,,GRVL,AK35,,300,,,300,354,,266931,H1,,,0
,0,,,16128,,GRVL,AK36,,70,,,3000,,,255826,01,19,,0
1140,0,,,16129,,TURF,AK37,,30,,,30,311,,266932,H1,,,0
,1,,,16130,,ASPH-G,AK38,,130,,,130,269,,266933,H1,,,0
,0,,,16131,,GRVL,AK39,,50,,,2500,,,252595,02,20,,0
,0,,,16132,,GRVL-G,AK40,,100,,,4200,,,253461,16,34,,0
,0,,,16133,,TURF,AK41,,70,,,1800,,,251848,07,25,,0
,1,,,16134,,ASPH-G,AK42,,52,,,52,280,,266934,H1,,,0
,0,,,16135,,WATER,AK43,,500,,,4000,,,251584,08W,26W,,0
,0,,,16136,,GRAVEL,AK44,,30,,,1600,,,250304,16,34,,0
,0,,,16137,,GRAVEL-P,AK45,,150,,,3120,,,247406,17,35,,0
,0,,,16138,,GRVL,AK46,,40,,,1000,,,252389,07,25,,0
,0,,,16139,,TURF,AK47,,50,,,1100,,,248373,05,23,,0
262,1,,,16140,,TURF,AK48,,104,,,104,358,,266935,H1,,,0
,0,,,16141,,GRAVEL,AK49,,45,,,2200,,,250875,16,34,,0
,0,,,16142,,WATER-E,AK5,,500,,,3500,,,247092,09W,27W,,0
,0,,,16143,,ASPH,AK50,,26,,,2000,,,251608,06,24,,0
,0,,,16144,,GRVL,AK51,,100,,,4200,,,246903,05,23,,0
,0,,,16145,,TURF,AK52,,50,,,1320,,,255743,09,27,,0
400,0,400,,16146,,TURF-F,AK53,,75,,,1800,298,,255354,16,34,,0
,0,,,16147,,GRVL,AK54,,80,,,900,,,248678,15,33,,0
,0,,,16148,,DIRT,AK55,,40,,,2000,,,248375,08,26,,0
,0,,304,16149,,WATER,AK56,,2000,,,2000,270.1,304,252268,NE,SW,,0
,0,,,16150,,WATER,AK57,,600,,,5000,,,251592,15W,33W,,0
,0,,,16151,,GRVL,AK58,,60,,,2800,,,253592,05,23,,0
,0,,,16152,,TURF,AK59,,100,,,1800,,,250277,06,24,,0
,0,,,16153,,GRAVEL,AK60,,125,,,4700,,,250440,06,24,,0
,0,,,16154,,TURF,AK61,,50,,,750,,,254800,18,36,,0
,0,,,16155,,WATER,AK62,,1000,,,10000,,,257219,N,S,,0
,0,,,16155,,WATER,AK62,,300,,,10000,,,257218,NE,SW,,0
,0,,,16156,,TURF,AK63,,100,,,1800,,,246808,NE,SW,,0
,0,,,16157,,GRVL-DIRT-P,AK64,,12,,,1950,,,257551,14,32,,0
,0,,,16158,,TURF,AK65,,100,,,1300,,,247272,05,23,,0
,0,,,16159,,GRVL,AK66,,60,,,1150,,,247903,09,27,,0
,0,,,16160,,DIRT,AK67,,100,,,1400,,,249328,18,36,,0
,0,,,16161,,GRVL,AK68,,30,,,1200,,,256048,15,33,,0
,0,,,16162,,GRVL,AK69,,40,,,1800,,,252544,15,33,,0
,1,,,16165,,GRAVEL,AK71,,100,,,5000,227,,248860,07,25,,0
,0,,,16166,,TURF,AK72,,150,,,1950,,,246380,14,32,,0
,0,,,16167,,GRVL,AK73,,60,,,1500,,,250958,18,36,,0
,0,,,16168,,ASPH-CONC,AK74,,62,,,62,310.2,,266936,H1,,,0
,0,,,16169,,GRVL-F,AK75,,90,,,3880,,,248333,02,20,,0
,0,,,16170,,TURF-F,AK76,,10,,,1500,,,251388,02,20,,0
,0,,,16171,,TURF-GRVL,AK77,,75,,,5500,,,257913,09,27,,0
,0,,,45284,,TURF,AK79,,60,,,1300,,,264138,09,27,,0
,0,,,45246,,WATER,AK8,,2000,,,3800,232,,264086,04W,22W,,0
,0,,,45246,,WATER,AK8,,1600,,,4000,,,265036,14W,32W,,0
,0,,,16173,,GRVL-TURF,AK80,,100,,,1800,,,257402,02,20,,0
,0,,,16174,,WATER,AK81,,700,,,8000,,,246498,N,S,,0
,0,,,16175,,TRTD,AK82,,90,,,100,,,266937,H1,,,0
300,0,900,,16176,,TURF,AK83,,175,,,2100,2,,255711,18,36,,0
,0,,,16177,,GRVL,AK84,,80,,,2400,,,252089,08,26,,0
,0,,,45243,,TURF,AK85,,100,,,800,,,264111,07,25,,0
,0,,,45254,,TURF-GRVL,AK86,,70,,,850,,,264080,04,22,,0
,0,,,16178,,CONC,AK87,,50,,,50,,,266938,H1,,,0
,0,,,16179,,TURF,AK88,,125,,,1300,,,246937,15,33,,0
,0,,,16180,,TURF,AK89,,20,,,1000,,,248319,06,24,,0
,0,,,16181,,TURF,AK90,,30,,,1800,,,248315,16,34,,0
,0,,228,16182,,ASPH,AK91,,50,,,50,314,,266939,H1,,,0
,0,,,16183,,DIRT,AK92,,50,,,600,,,253345,17,35,,0
,0,,,16184,,GRVL,AK93,,35,,,1600,,,251460,02,20,,0
,0,,,16185,,GRVL,AK94,,100,,,100,312,,266940,H1,,,0
,0,,,16186,,TURF,AK95,,80,,,1000,,,250490,09,27,,0
,0,,,16188,,GRAVEL,AK97,,100,,,2612,,,254599,04,22,,0
,0,,,16189,,GRAVEL,AK98,,70,,,1220,,,253146,17,35,,0
,0,,,45249,,TURF,AK99,,75,,,1200,,,264061,02,20,,0
,0,,,5,20.1489,GRS,AL-LA10,20.1573,228,142,40.0831,3855,322,,232874,14,32,40.0915,0
,0,,,16193,,TURF,AL00,,200,,,1800,,,246556,02,20,,0
,0,,,16194,,TURF,AL01,,100,,,3000,,,250891,11,29,,0
,0,,,16195,,TURF,AL02,,100,,,2000,,,247303,08,26,,0
600,0,400,,45241,,TURF-G,AL03,,60,,,2002,307,,264049,01,19,,0
,1,,,16197,-85.4733,ASPH-G,AL05,-85.4628,75,40,32.2256,5000,188.4,,241037,04,22,32.215,0
,0,,,16198,,CONC,AL06,,25,,,25,,,266941,H1,,,0
,0,,,16199,,ASPH,AL07,,40,,,40,276.8,,266942,H1,,,0
750,0,,,16200,,TURF,AL08,,100,,,2400,8.2,,257983,17,35,,0
,0,,,16201,,TURF,AL09,,80,,,2450,,,255813,18,36,,0
,0,,,16202,,TURF,AL10,,60,,,2500,,,252594,09,27,,0
,1,,,16203,,MATS,AL11,,45,,,45,314.7,,266943,H1,,,0
500,1,,,16204,-86.1325,ASPH,AL12,-86.1175,50,90,32.3586,4600,215,,242204,09,27,32.3586,0
,0,,,16205,,CONC,AL13,,50,,,50,,,266944,H1,,,0
,0,,,16206,,CONC,AL14,,50,,,50,,,266945,H1,,,0
,0,,,16207,,TURF,AL15,,80,,,2600,,,257554,N,S,,0
,0,,,16208,,TURF,AL16,,100,,,2500,,,253721,18,36,,0
,0,,,16209,,TURF,AL17,,100,,,3300,,,246801,15,33,,0
,0,,,16210,,TURF,AL18,,100,,,1550,,,254711,13,31,,0
,0,,,16211,,CONC,AL19,,40,,,40,,,266946,H1,,,0
150,1,,,16212,,CONC,AL20,,40,,,40,360,,266947,H1,,,0
,0,,,16213,,CONC,AL21,,45,,,80,,,266948,H1,,,0
,0,,,16214,,CONC,AL22,,50,,,50,,,266949,H1,,,0
,0,,,16216,,CONC,AL24,,50,,,50,,,266950,H1,,,0
,0,,,16217,,TURF,AL25,,100,,,1600,,,254223,09,27,,0
,0,,,16218,,CONC,AL26,,50,,,50,,,266951,H1,,,0
,0,,,16219,,TURF,AL27,,50,,,2000,,,257816,18,36,,0
,0,,,16220,,ASPH,AL28,,20,,,20,247.8,,266952,H1,,,0
,0,,,16221,,TURF,AL29,,100,,,2500,,,251640,16,34,,0
541,0,481,,16224,,TURF,AL32,,75,,,2600,359.4,,250991,04,22,,0
,0,,,16225,,TURF,AL33,,100,,,2100,,,247682,03,21,,0
,0,,,16226,,TURF,AL34,,30,,,3500,,,246696,09,27,,0
,0,,,16227,,TURF,AL35,,50,,,1450,,,253522,03,21,,0
,0,,,16228,,CONC,AL36,,30,,,30,,,266953,H1,,,0
,0,,,16229,,TURF-F,AL37,,50,,,1800,,,257628,08,26,,0
,0,,,16230,,ALUMINUM,AL38,,60,,,60,332,,266954,H1,,,0
,0,,,16231,,CONC,AL39,,50,,,50,,,266955,H1,,,0
,0,,,16232,,TURF-GRVL,AL40,,15,,,1500,,,250342,01,19,,0
,1,,,16233,,TURF,AL41,,90,,,3300,232,,251025,10,28,,0
,0,,,16234,,CONC,AL42,,50,,,50,,,266956,H1,,,0
,0,,,16235,,TURF,AL43,,50,,,3000,,,252757,10,28,,0
,0,,,16237,,CONC,AL45,,19,,,19,,,266957,H1,,,0
,0,,,16238,,WATER,AL46,,1200,,,6200,,,251012,02W,20W,,0
,0,,,16238,,WATER,AL46,,1000,,,6500,,,251013,08W,26W,,0
,0,,,16238,,WATER,AL46,,1100,,,11000,,,251014,17W,35W,,0
,0,,,16239,,CONC,AL47,,30,,,30,,,266958,H1,,,0
,0,,,16240,,CONC,AL48,,60,,,60,,,266959,H1,,,0
,0,,,16241,,CONC,AL49,,70,,,70,,,266960,H1,,,0
,0,,,16241,,CONC,AL49,,70,,,70,,,266961,H2,,,0
,0,,,16242,,CONC,AL50,,20,,,20,,,266962,H1,,,0
,0,,,16243,,TURF,AL51,,100,,,2000,,,253886,12,30,,0
,0,,,16244,,CONC,AL52,,60,,,60,,,266963,H1,,,0
,0,,,16245,,PFC,AL53,,40,,,40,,,266964,H1,,,0
,0,,,16246,,TURF,AL54,,80,,,2200,,,254256,17,35,,0
,0,,,16247,,TURF-G,AL55,,100,,,2032,,,247982,09,27,,0
,0,,,16248,,TURF,AL56,,100,,,2000,,,252122,05,23,,0
,0,,,45237,,WATER,AL58,,150,,,3200,,,264151,10W,28W,,0
,0,,,16249,,CONC,AL59,,60,,,60,,,266965,H1,,,0
,0,,,16250,,TURF,AL60,,100,,,2600,,,249584,10,28,,0
,1,,,16251,,GRS,AL61,,150,,,1015,,,325108,09,27,,0
,1,,,16252,,TURF,AL62,,80,,,2600,213,,257838,18,36,,0
,0,,,16253,,CONC,AL63,,30,,,30,,,266966,H1,,,0
,0,,,16254,,CONC,AL65,,40,,,40,,,266967,H1,,,0
,0,,,16255,,CONC,AL66,,64,,,64,,,266968,H1,,,0
,0,,,16258,,TURF,AL69,,60,,,2000,,,252665,18,36,,0
,1,,,16259,,TURF,AL70,,150,,,150,327.4,,266969,H1,,,0
400,1,,,16260,-85.9877,ASPH,AL71,-85.9733,60,80,32.8048,4500,205.6,,245612,08,26,32.8027,0
,0,,,16261,,Turf,AL72,,100,,,1800,,,328545,18,36,,0
,0,,,16262,-85.7811,ASPH,AL73,-85.7701,46,140,32.4863,5300,323.3,,240030,14,32,32.4975,0
,0,,,16263,,TURF,AL74,,100,,,1800,,,248215,05,23,,0
,0,,,16264,,WATER,AL75,,300,,,4330,,,257278,06W,24W,,0
,0,200,,16265,,TURF,AL76,,100,,,3200,327.4,,256177,02,20,,0
,0,,,16266,,TURF,AL77,,60,,,2100,,,246564,09,27,,0
,0,,,16267,,TURF,AL78,,140,,,2200,,,254196,17,35,,0
,0,,,16268,,TURF,AL79,,200,,,2500,,,256123,18,36,,0
,0,,,16270,,TURF,AL81,,100,,,1700,,,255112,N,S,,0
,0,,,16271,,ASPH,AL82,,50,,,50,215.4,,266970,H1,,,0
,0,,,16272,,CONC,AL83,,20,,,20,,,266971,H1,,,0
,0,,,16273,,TURF,AL84,,140,,,2750,,,257012,09,27,,0
,0,,,16275,,CONC,AL86,,30,,,30,,,266972,H1,,,0
,0,,,16276,,CONC,AL87,,40,,,44,,,266973,H1,,,0
,0,,,16277,,TURF,AL88,,95,,,1320,,,250959,09,27,,0
300,0,250,,16278,,TURF,AL89,,100,,,2250,208,,255809,07,25,,0
,0,,,16279,,CONC,AL90,,50,,,50,,,266974,H1,,,0
,0,,,16280,,CONC,AL91,,70,,,70,,,266975,H1,,,0
,0,,,16281,,TURF,AL92,,75,,,3400,,,249563,11,29,,0
400,0,,,16282,,TURF-G,AL93,,80,,,2450,275,,248407,18,36,,0
,0,,,16283,,TURF,AL94,,70,,,2600,,,256017,18,36,,0
,0,,,16284,,CONC,AL95,,50,,,50,,,266976,H1,,,0
,0,,,16284,,CONC,AL95,,50,,,50,,,266977,H2,,,0
,0,,,16285,,WATER,AL96,,300,,,3000,,,252266,05W,23W,,0
,0,,,16286,,TURF,AL97,,100,,,2000,,,250387,18,36,,0
,0,,,16289,,WATER,ALZ,,1000,,,10000,,,255040,NE,SW,,0
,0,,,44847,,paved,AM-0002,,,,,,,,270887,08,26,,0
,0,,,308048,,,AM-0007,,,,,,,,308049,15,33,,1
,0,,,45229,,concrete,AMC,,,,,8398,,,264037,18,36,,0
,0,,,301676,,Grassed red clay,AMF,,98,,,2300,,,310138,15,33,,0
,0,,,301689,,Grassed red silt clay,AMU,,98,,,1900,,,310137,18,36,,0
,0,,,16290,,DIRT,AN01,,35,,,2500,,,246997,13,31,,0
,0,,,5504,,GRVL-F,ANG,,150,,,7000,,,255791,05,23,,0
380,1,165,22,8,166.912,ASP,ANYN,166.926,148,130.3,-0.553739,7054,310.3,20,237996,12,30,-0.541181,0
,0,,,301706,,Grassed brown clay,APR,,98,,,2034,,,310373,18,36,,0
,0,,,42221,,Blue Ice,AQ-0002,,,,,9927,,,330062,7,25,,0
,0,,3639,345862,8.799,Blue Ice,AQ-0011,8.80581,197,175,-71.553,9842,335,3724,345865,N,S,-71.5262,0
,0,,134,16294,,GRAVEL-G,AQY,,73,,,2088,346.2,164,256962,01,19,,0
,0,,,35399,,GRE,AR-0005,,98,,,3281,,,263514,12,30,,0
,0,,,35399,,GRE,AR-0005,,98,,,2736,,,263515,2,20,,0
,0,,,42798,,GRE,AR-0008,,164,,,3839,,,263811,1,19,,0
,0,,,35403,,GRE,AR-0009,,98,,,3937,,,263516,18,36,,0
,0,,,35403,,GRE,AR-0009,,131,,,2953,,,263517,9,27,,0
,0,,,35404,,GRE,AR-0010,,98,,,3215,,,263519,13,31,,0
,0,,,35404,,ASP,AR-0010,,75,,,2953,,,263518,3,21,,0
,0,,,35405,,GRE,AR-0011,,128,,,3773,,,263520,5,23,,0
,0,,,42799,,GRE,AR-0012,,66,,,1575,,,263812,8,26,,0
,0,,,42800,,GRE,AR-0013,,66,,,2953,,,263813,2,20,,0
,0,,,42801,,GRE,AR-0014,,66,,,3609,,,263814,1,19,,0
,0,,,35412,,GRE,AR-0017,,98,,,3117,,,263523,9,27,,0
,0,,,35413,,GRE,AR-0018,,164,,,5741,,,263524,1,19,,0
,0,,,35413,,GRE,AR-0018,,164,,,2461,,,263525,9,27,,0
,0,,,38694,,ASP,AR-0019,,66,,,2592,,,263527,7,25,,0
,0,,,38694,,ASP,AR-0019,,66,,,2434,,,263526,9,27,,0
,0,,,38695,,CON,AR-0020,,66,,,66,,,264006,H1,H1,,0
,0,,,38696,,GRE,AR-0021,,164,,,3182,,,263528,4,22,,0
,0,,,38697,,GRE,AR-0022,,98,,,2887,,,263529,1,19,,0
,0,,,38698,,GRE,AR-0023,,131,,,2953,,,263531,11,29,,0
,0,,,38698,,GRE,AR-0023,,131,,,3609,,,263530,16,34,,0
,0,,,38699,,GRE,AR-0024,,131,,,2625,,,263533,16,34,,0
,0,,,38699,,GRE,AR-0024,,98,,,3425,,,263532,3,21,,0
,0,,,38700,,GRE,AR-0025,,92,,,3281,,,263534,8,26,,0
,0,,,38701,,GRE,AR-0026,,98,,,2625,,,263537,14,32,,0
,0,,,38701,,GRE,AR-0026,,98,,,3281,,,263535,18,36,,0
,0,,,38701,,GRE,AR-0026,,98,,,2625,,,263536,9,27,,0
,0,,,38702,,GRE,AR-0027,,98,,,3445,,,263538,18,36,,0
,0,,,38702,,GRE,AR-0027,,98,,,3117,,,263539,8,26,,0
,0,,,38703,,GRE,AR-0028,,98,,,3281,,,263540,18,36,,0
,0,,,38703,,GRE,AR-0028,,98,,,2953,,,263541,6,24,,0
,0,,,38704,,GRE,AR-0029,,98,,,1929,,,263542,10,28,,0
,0,,,38705,,GRE,AR-0030,,59,,,2362,,,263543,18,36,,0
,0,,,38706,,GRE,AR-0031,,262,,,3937,,,263544,16,34,,0
,0,,,38707,,GRE,AR-0032,,98,,,2461,,,263545,18,36,,0
,0,,,38708,,GRE,AR-0033,,75,,,2297,,,263546,10,28,,0
,0,,,38709,,GRE,AR-0034,,98,,,2625,,,263547,16,34,,0
,0,,,38710,,GRE,AR-0035,,98,,,2461,,,263548,8,26,,0
,0,,,38711,,GRE,AR-0036,,131,,,3488,,,263549,2,20,,0
,0,,,38713,,GRE,AR-0038,,98,,,3445,,,263550,1,19,,0
,0,,,38715,,GRE,AR-0040,,98,,,2297,,,263551,18,36,,0
,0,,,38716,,GRE,AR-0041,,75,,,2625,,,263552,18,36,,0
,0,,,38719,,GRE,AR-0044,,98,,,3264,,,263553,1,19,,0
,0,,,38720,,GRE,AR-0045,,46,,,46,,,263923,H1,H1,,0
,0,,,38721,,MET,AR-0046,,59,,,59,,,263965,H1,H1,,0
,0,,,38722,,GRE,AR-0047,,66,,,1804,,,263554,2,20,,0
,0,,,38723,,GRE,AR-0048,,98,,,2461,,,263555,14,32,,0
,0,,,38724,,GRE,AR-0049,,98,,,3740,,,263556,1,19,,0
,0,,,38725,,ASP,AR-0050,,66,,,39,,,263915,H1,H1,,0
,0,,,38726,,ASP,AR-0051,,82,,,82,,,263993,,,,0
,0,,,38727,,GRE,AR-0052,,197,,,2953,,,263557,11,29,,0
,0,,,38728,,GRE,AR-0053,,66,,,2297,,,263558,1,19,,0
,0,,,38728,,GRE,AR-0053,,85,,,2887,,,263559,17,35,,0
,0,,,38729,,GRE,AR-0054,,59,,,98,,,264001,,,,0
,0,,,38731,,GRE,AR-0056,,66,,,2461,,,263560,2,20,,0
,0,,,38733,,GRE,AR-0058,,131,,,2461,,,263561,18,36,,0
,0,,,38735,,GRE,AR-0060,,98,,,3018,,,263562,6,24,,0
,0,,,38736,,GRE,AR-0061,,98,,,3281,,,263563,4,22,,0
,0,,,38737,,GRE,AR-0062,,59,,,1968,,,263564,15,33,,0
,0,,,38738,,GRE,AR-0063,,98,,,4265,,,263565,14,32,,0
,0,,,38741,,GRE,AR-0066,,59,,,2461,,,263566,6,24,,0
,0,,,38742,,GRE,AR-0067,,59,,,1381,,,263567,4,22,,0
,0,,,38743,,GRE,AR-0068,,49,,,2625,,,263568,2,20,,0
,0,,,38744,,CON,AR-0069,,66,,,49,,,263928,,,,0
,0,,,38745,,GRE,AR-0070,,89,,,1640,,,263569,1,19,,0
,0,,,38746,,GRE,AR-0071,,59,,,2133,,,263570,11,29,,0
,0,,,38748,,CON,AR-0073,,56,,,56,,,263951,,,,0
,0,,,38750,,GRE,AR-0075,,69,,,69,,,263985,,,,0
,0,,,38751,,GRE,AR-0076,,92,,,2756,,,263571,1,19,,0
,0,,,38752,,GRE,AR-0077,,197,,,3609,,,263572,1,19,,0
,0,,,38753,,GRE,AR-0078,,82,,,2756,,,263573,1,19,,0
,0,,,38754,,GRE,AR-0079,,98,,,2329,,,263574,18,36,,0
,0,,,38755,,GRE,AR-0080,,98,,,3100,,,263575,2,20,,0
,0,,,38756,,GRE,AR-0081,,98,,,3314,,,260434,17,35,,0
,0,,,38756,,GRE,AR-0081,,75,,,2828,,,260433,9,27,,0
,0,,,38757,,GRE,AR-0082,,75,,,2625,,,263577,13,31,,0
,0,,,38757,,GRE,AR-0082,,75,,,2625,,,263578,18,36,,0
,0,,,38757,,GRE,AR-0082,,75,,,2625,,,263576,9,27,,0
,0,,,38758,,GRE,AR-0083,,98,,,3609,,,263579,17,35,,0
